timestamp,Open,High,Low,Close,Volume
2023-06-15,25124.0,25743.8,24751.1,25577.1,4450.15834054
2023-06-16,25577.0,26497.0,25140.0,26323.0,3754.76905266
2023-06-17,26323.0,26793.8,26175.0,26511.8,1777.04973237
2023-06-18,26511.9,26685.1,26253.2,26334.7,1332.05039946
2023-06-19,26334.7,27041.8,26262.7,26840.0,3537.78926992
2023-06-20,26840.1,28400.0,26650.0,28308.9,7518.18966948
2023-06-21,28308.8,30794.9,28280.3,29992.0,9800.50387289
2023-06-22,29986.8,30460.0,29550.0,29900.0,6065.20894007
2023-06-23,29900.1,31435.3,29820.0,30687.7,6294.80793672
2023-06-24,30687.7,30812.3,30254.6,30542.4,2012.18857061
2023-06-25,30542.4,31025.4,30250.0,30447.3,1994.52104511
2023-06-26,30447.2,30645.0,29914.6,30264.2,2819.66185562
2023-06-27,30264.2,31008.5,30223.6,30695.8,3399.78078259
2023-06-28,30695.9,30720.9,29834.2,30088.1,3264.30738921
2023-06-29,30088.2,30825.0,30052.5,30450.6,2830.05933982
2023-06-30,30450.5,31276.9,29375.6,30475.0,6436.30990754
2023-07-01,30475.0,30640.3,30333.2,30591.7,708.9249389
2023-07-02,30591.7,30783.2,30192.0,30622.7,726.83724643
2023-07-03,30622.7,31373.7,30586.0,31144.9,2516.53374604
2023-07-04,31145.0,31319.7,30622.6,30781.9,1677.57052547
2023-07-05,30781.9,30856.6,30160.4,30502.8,2381.90896289
2023-07-06,30502.8,31631.0,29868.3,29901.7,4687.5195512
2023-07-07,29907.7,30433.3,29699.0,30339.1,2370.66933128
2023-07-08,30339.1,30380.9,30077.0,30294.3,647.42022758
2023-07-09,30294.3,30448.3,30100.0,30175.1,572.6126894
2023-07-10,30175.1,31017.3,29966.1,30409.9,2484.19046656
2023-07-11,30409.9,30786.6,30329.0,30623.9,1749.52300431
2023-07-12,30623.9,30969.0,30230.0,30395.3,2509.58609418
2023-07-13,30395.3,31790.8,30217.1,31486.0,4744.47078912
2023-07-14,31486.1,31634.2,29950.0,30329.7,4146.59095507
2023-07-15,30329.7,30387.6,30270.5,30284.4,617.38556731
2023-07-16,30284.4,30447.5,30069.0,30239.3,804.64532027
2023-07-17,30239.3,30330.9,29669.0,30148.2,2242.0369222
2023-07-18,30148.2,30212.5,29500.0,29857.3,2056.46485575
2023-07-19,29857.3,30199.9,29762.9,29912.6,1796.0905576
2023-07-20,29912.7,30405.9,29591.2,29797.9,2182.59405368
2023-07-21,29797.9,30053.2,29720.3,29915.1,1288.54211114
2023-07-22,29915.1,29980.1,29650.0,29766.8,638.1612134
2023-07-23,29766.7,30333.5,29746.8,30082.4,833.08133708
2023-07-24,30082.4,30087.3,28880.0,29178.4,2561.93136821
2023-07-25,29179.9,29371.0,29060.9,29225.0,1194.30071892
2023-07-26,29225.0,29678.3,29105.5,29336.1,2031.4687993
2023-07-27,29336.1,29553.3,29071.7,29209.0,1379.55036178
2023-07-28,29209.0,29506.1,29112.8,29314.2,1100.84828241
2023-07-29,29315.4,29392.4,29261.9,29360.4,627.28099598
2023-07-30,29360.5,29440.4,29054.8,29277.7,448.50009551
2023-07-31,29277.8,29500.0,29123.9,29227.6,1448.52308833
2023-08-01,29227.6,29695.2,28760.0,29695.2,2853.54766918
2023-08-02,29694.9,30000.0,28932.9,29152.3,2900.00476038
2023-08-03,29152.3,29395.8,28960.0,29187.2,1921.07280717
2023-08-04,29187.2,29305.2,28800.0,29072.9,1209.79542053
2023-08-05,29073.0,29099.9,28955.7,29047.1,412.22039116
2023-08-06,29047.2,29153.8,28952.1,29036.9,447.68761327
2023-08-07,29037.0,29225.0,28628.9,29179.0,2071.0425233
2023-08-08,29179.0,30190.0,29113.7,29766.6,3409.68303902
2023-08-09,29766.6,30099.2,29372.8,29570.8,2410.68808924
2023-08-10,29570.9,29694.4,29329.0,29429.0,1482.92884713
2023-08-11,29429.0,29534.0,29208.1,29399.0,1031.82840015
2023-08-12,29399.0,29455.6,29353.9,29412.4,389.62535967
2023-08-13,29412.5,29440.1,29260.0,29285.1,490.06627965
2023-08-14,29285.1,29657.8,29100.0,29418.4,1250.38327077
2023-08-15,29418.5,29450.0,29075.0,29165.4,1194.06219207
2023-08-16,29165.4,29219.9,28695.3,28698.5,1475.96683852
2023-08-17,28699.3,28748.0,24800.0,26636.6,5962.14893579
2023-08-18,26633.1,26820.0,25607.1,26046.6,3116.95003319
2023-08-19,26046.5,26250.0,25800.1,26083.2,950.11556572
2023-08-20,26083.2,26275.3,25995.7,26188.5,583.23160868
2023-08-21,26188.5,26225.0,25807.3,26123.4,1245.46717715
2023-08-22,26123.4,26123.4,25359.9,26040.4,1646.3291121
2023-08-23,26040.5,26779.4,25803.4,26417.4,2401.35543324
2023-08-24,26417.5,26562.0,25875.7,26160.0,1416.88216044
2023-08-25,26160.0,26281.5,25778.0,26049.8,1427.03372258
2023-08-26,26049.9,26098.3,25984.9,26002.4,356.70707825
2023-08-27,26002.4,26165.9,25966.6,26087.4,448.29657304
2023-08-28,26087.4,26230.9,25860.2,26109.6,1348.3081503
2023-08-29,26109.6,28150.0,25927.2,27731.7,4726.09076451
2023-08-30,27731.7,27757.3,27005.2,27305.4,2032.95732924
2023-08-31,27305.4,27605.5,25663.0,25936.2,2375.02443369
2023-09-01,25936.3,26127.0,25333.3,25808.3,2544.98277665
2023-09-02,25808.3,25973.8,25754.1,25869.7,614.23333921
2023-09-03,25869.7,26119.0,25820.1,25969.4,619.21434504
2023-09-04,25969.4,26079.2,25630.8,25806.3,849.90782256
2023-09-05,25806.3,25868.8,25580.5,25788.7,941.71467932
2023-09-06,25788.8,26000.0,25385.2,25763.8,1152.75666178
2023-09-07,25763.7,26487.7,25609.0,26236.4,2170.1435956
2023-09-08,26236.5,26414.0,25650.0,25905.2,2181.02001657
2023-09-09,25905.3,25919.2,25803.7,25891.3,339.50872669
2023-09-10,25891.3,26040.7,25582.5,25830.0,961.69552118
2023-09-11,25830.0,25875.0,24925.0,25163.4,3265.83063715
2023-09-12,25163.4,26528.9,25140.1,25832.4,3632.51248271
2023-09-13,25832.4,27212.0,25780.0,26231.1,2898.11469839
2023-09-14,26231.2,26833.0,26154.6,26535.5,2586.89823298
2023-09-15,26535.5,26887.7,26220.9,26610.0,2739.20878369
2023-09-16,26610.1,26756.8,26480.5,26568.5,519.04251464
2023-09-17,26568.4,26603.2,26412.0,26539.8,402.86791697
2023-09-18,26539.9,27468.1,26405.7,26758.3,3044.11850614
2023-09-19,26758.3,27494.5,26691.2,27228.6,2891.06865242
2023-09-20,27228.6,27397.8,26826.7,27135.1,2185.3227888
2023-09-21,27135.1,27150.0,26358.2,26567.6,2525.1504168
2023-09-22,26567.6,26716.9,26490.0,26583.8,1377.78818382
2023-09-23,26583.8,26630.0,26500.0,26580.8,554.31605307
2023-09-24,26580.8,26711.0,26157.0,26252.3,722.68160905
2023-09-25,26252.4,26420.0,26000.0,26289.8,2938.53345591
2023-09-26,26289.8,26393.2,26094.3,26214.9,1256.88728531
2023-09-27,26214.9,26818.2,26100.1,26359.9,2024.3096072
2023-09-28,26359.9,27312.9,26329.9,27026.8,2519.55847133
2023-09-29,27027.3,27225.7,26692.0,26920.1,2046.27520387
2023-09-30,26920.1,27096.0,26888.3,26972.9,591.63366313
2023-10-01,26972.1,28087.9,26965.7,27981.1,1803.40971306
2023-10-02,27981.1,28572.5,27298.0,27500.9,5477.09708743
2023-10-03,27500.9,27658.2,27189.0,27428.2,2269.82042802
2023-10-04,27428.2,27826.3,27229.8,27800.0,1661.17320354
2023-10-05,27800.0,28116.4,27366.1,27413.8,2420.06613584
2023-10-06,27413.8,28284.9,27185.1,27947.8,2704.34987354
2023-10-07,27947.8,28028.7,27865.7,27973.4,811.49808618
2023-10-08,27973.4,28107.2,27740.1,27934.7,677.8912909
2023-10-09,27934.7,27996.8,27275.0,27586.1,2304.99609938
2023-10-10,27586.1,27713.6,27300.0,27397.3,1585.44517938
2023-10-11,27397.3,27468.9,26551.0,26868.2,3092.07799609
2023-10-12,26868.2,26925.0,26560.0,26760.9,1601.34612333
2023-10-13,26760.9,27137.0,26675.0,26867.9,2111.79481791
2023-10-14,26867.9,26976.5,26820.0,26857.3,730.75681777
2023-10-15,26857.3,27292.1,26820.1,27170.1,1026.08545185
2023-10-16,27170.1,30000.0,27119.9,28516.8,7787.35559589
2023-10-17,28516.8,28606.3,28100.0,28415.8,2328.47652769
2023-10-18,28415.8,28980.6,28170.0,28335.1,2035.02646802
2023-10-19,28335.1,28900.0,28150.5,28726.9,2372.54455712
2023-10-20,28727.0,30215.0,28600.1,29680.9,3812.08607916
2023-10-21,29680.9,30343.3,29483.5,29920.2,2252.19712262
2023-10-22,29920.2,30220.7,29694.1,29987.3,1328.85638275
2023-10-23,29987.3,34800.0,29914.0,33084.4,7154.71601
2023-10-24,33084.4,35225.0,32880.1,33922.4,7855.01386151
2023-10-25,33921.6,35140.3,33706.1,34489.9,3923.75924466
2023-10-26,34489.9,34825.0,33717.2,34155.2,3871.43890163
2023-10-27,34155.2,34239.7,33318.6,33915.1,2681.16178873
2023-10-28,33915.1,34463.7,33852.8,34092.1,1222.22173256
2023-10-29,34092.0,34758.5,33960.1,34529.5,1521.60438775
2023-10-30,34529.5,34953.4,34100.1,34508.1,2531.60813961
2023-10-31,34508.1,34719.9,34060.1,34655.2,1855.56649419
2023-11-01,34653.9,35612.5,34120.0,35441.7,3806.80440224
2023-11-02,35441.7,35945.0,34350.0,34927.7,3988.47589861
2023-11-03,34927.8,34927.8,34133.0,34741.2,2119.52126251
2023-11-04,34741.2,35257.9,34614.4,35090.3,1617.41289256
2023-11-05,35091.1,35382.1,34520.1,35050.0,1827.87537859
2023-11-06,35050.1,35267.1,34767.3,35028.6,1572.80832561
2023-11-07,35028.6,35900.1,34560.0,35449.0,2573.31257977
2023-11-08,35449.1,36094.0,35100.0,35626.4,2554.52816689
2023-11-09,35626.4,37971.0,35517.3,36694.0,8078.04800462
2023-11-10,36702.5,37500.0,36340.1,37311.7,4459.42693761
2023-11-11,37311.7,37411.7,36658.0,37139.8,1725.24461443
2023-11-12,37139.9,37227.6,36727.3,37053.9,1172.59629012
2023-11-13,37053.9,37423.0,36371.0,36494.1,3275.04932855
2023-11-14,36494.1,36750.1,34666.0,35544.4,4657.82009731
2023-11-15,35544.4,37950.0,35361.7,37896.7,4451.09716203
2023-11-16,37896.7,37950.0,35517.2,36159.1,6415.89077125
2023-11-17,36159.1,36888.0,35851.2,36625.0,4591.39266185
2023-11-18,36625.0,36850.0,36222.0,36586.1,1154.66434705
2023-11-19,36586.1,37531.9,36416.4,37373.9,1751.8509045
2023-11-20,37383.9,37777.0,36715.0,37480.5,4171.7237213
2023-11-21,37480.5,37655.8,35777.1,35777.1,6261.50965349
2023-11-22,35777.1,37848.0,35645.0,37428.1,6119.78524784
2023-11-23,37428.1,37624.0,36874.7,37300.9,2749.31351434
2023-11-24,37300.9,38432.9,37277.2,37710.4,4254.02172775
2023-11-25,37716.2,37900.0,37614.0,37800.2,1204.59670984
2023-11-26,37800.2,37810.0,37151.1,37469.9,1333.5358221
2023-11-27,37469.9,37565.6,36720.0,37254.1,2144.82136222
2023-11-28,37254.1,38390.7,36901.0,37832.7,3571.37812702
2023-11-29,37832.7,38419.0,37604.9,37870.0,2377.63545295
2023-11-30,37870.0,38148.9,37501.0,37717.7,1732.0766671
2023-12-01,37719.0,38924.4,37629.7,38690.0,3704.47030493
2023-12-02,38690.0,39700.0,38657.1,39477.1,1964.85562729
2023-12-03,39477.1,40117.2,39299.0,39975.1,2138.76982162
2023-12-04,39975.1,42415.5,39476.0,41984.7,7454.60030785
2023-12-05,41983.0,44465.0,41427.1,44080.8,5566.77459438
2023-12-06,44080.8,44277.2,43335.5,43761.7,3558.3081874
2023-12-07,43761.7,44041.4,42885.0,43291.7,2649.07280081
2023-12-08,43288.1,44699.0,43120.1,44179.5,3595.64137028
2023-12-09,44179.6,44368.9,43606.0,43709.6,1720.15913105
2023-12-10,43709.7,44040.1,43587.6,43788.0,1376.78752819
2023-12-11,43788.0,43808.4,39999.0,41236.8,6918.90506416
2023-12-12,41236.9,42300.0,40662.4,41469.9,3827.46433532
2023-12-13,41470.0,43421.5,40606.6,42889.1,3664.05069388
2023-12-14,42889.1,43380.1,41359.0,43016.1,3403.66028483
2023-12-15,43016.1,43090.9,41697.5,41943.3,2421.86125412
2023-12-16,41943.3,42664.2,41648.8,42231.5,1484.46531222
2023-12-17,42231.5,42350.0,41238.0,41344.3,2873.78647559
2023-12-18,41344.4,42709.4,40515.9,42646.1,3401.3447875
2023-12-19,42644.7,43422.7,41820.0,42267.0,3052.46535157
2023-12-20,42267.1,44300.0,42231.2,43630.0,4004.57037215
2023-12-21,43630.0,44236.9,43329.6,43869.3,2615.35161211
2023-12-22,43869.4,44429.4,43450.1,43997.0,2630.83766727
2023-12-23,43997.0,43999.0,43314.0,43750.1,1140.85980407
2023-12-24,43750.1,43933.1,42680.0,43014.9,2343.63343067
2023-12-25,43014.9,43777.9,42765.0,43604.1,1746.95178352
2023-12-26,43604.1,43604.1,41637.1,42519.1,3180.63617197
2023-12-27,42519.1,43650.0,42150.2,43468.1,2143.684396
2023-12-28,43467.2,43792.3,42307.2,42616.4,2766.35320471
2023-12-29,42616.4,43135.8,41300.6,42097.9,2612.44640079
2023-12-30,42097.9,42577.2,41551.8,42150.0,1306.55262626
2023-12-31,42150.1,42874.4,41991.1,42241.1,1509.62365704
2024-01-01,42241.1,44187.5,42215.7,44180.8,2457.30419634
2024-01-02,44180.8,45913.4,44113.2,44972.0,6462.5537177
2024-01-03,44975.4,45509.3,39501.0,42849.5,7003.5579979
2024-01-04,42849.5,44784.9,42682.0,44211.9,3461.20649181
2024-01-05,44210.0,44365.0,42480.0,44179.9,3371.04701335
2024-01-06,44179.9,44241.8,43451.0,43960.0,990.41936124
2024-01-07,43960.0,44483.9,43648.1,43915.9,1547.79663154
2024-01-08,43915.9,47306.6,43208.5,46989.4,6838.67422667
2024-01-09,46989.5,47988.0,44500.0,46128.7,8483.34519719
2024-01-10,46128.7,47699.6,44331.8,46664.8,8288.08064486
2024-01-11,46678.1,49000.0,45619.1,46350.4,7397.10583103
2024-01-12,46350.4,46500.0,41476.0,42800.1,9423.71540987
2024-01-13,42800.1,43230.0,42459.8,42827.9,1718.42082056
2024-01-14,42827.9,43055.0,41717.0,41719.1,2802.78187532
2024-01-15,41717.1,43318.0,41700.0,42506.4,2405.08532051
2024-01-16,42499.3,43568.3,42042.1,43134.7,2360.50106233
2024-01-17,43134.7,43165.0,42190.2,42747.8,2079.15524064
2024-01-18,42746.1,42877.0,40625.0,41264.7,3426.982335
2024-01-19,41264.8,42140.3,40255.0,41611.9,3578.28441991
2024-01-20,41611.9,41800.0,40000.0,41650.0,827.74780718
2024-01-21,41649.9,42260.0,41482.8,41554.7,892.75638839
2024-01-22,41554.8,41654.2,39410.9,39510.0,4093.73353976
2024-01-23,39510.0,40100.0,38518.0,39844.0,3365.92043035
2024-01-24,39844.0,40492.3,39451.1,40069.8,2453.93910708
2024-01-25,40069.8,40261.7,39556.2,39924.8,1465.24653636
2024-01-26,39924.8,42213.6,39810.4,41814.2,3399.17302935
2024-01-27,41814.3,42194.3,41399.9,42126.3,1297.45365748
2024-01-28,42126.3,42800.0,41651.2,42024.9,1693.01208312
2024-01-29,42025.0,43333.0,41817.8,43269.5,1946.95379463
2024-01-30,43272.7,43857.2,42716.0,42956.0,2446.94412456
2024-01-31,42956.0,43742.3,42300.1,42551.7,2838.35239346
2024-02-01,42551.7,43250.0,41882.5,43075.2,2669.02478811
2024-02-02,43075.3,43431.5,42546.6,43185.9,2184.38096499
2024-02-03,43185.9,43345.2,42900.1,42982.8,526.15799578
2024-02-04,42982.8,43091.1,42232.8,42591.4,629.56386931
2024-02-05,42591.3,43489.0,42250.9,42650.0,1582.95704238
2024-02-06,42650.0,43339.7,42530.3,43085.0,1340.59799225
2024-02-07,43085.0,44362.0,42763.7,44333.6,3765.68949635
2024-02-08,44333.7,45606.2,44333.7,45329.6,3551.71897942
2024-02-09,45329.6,48188.5,45258.8,47127.0,5688.46558971
2024-02-10,47127.1,48154.0,46900.0,47773.2,1605.66098504
2024-02-11,47766.2,48590.0,47580.9,48295.0,1781.36073625
2024-02-12,48295.0,50339.5,47642.0,49943.7,5147.57339488
2024-02-13,49943.7,50390.2,48240.0,49755.4,3982.47498943
2024-02-14,49750.1,52136.8,49255.2,51835.1,4718.31045495
2024-02-15,51835.2,52843.0,51335.2,51947.1,4193.46649497
2024-02-16,51947.1,52574.2,51625.0,52185.3,2064.57876753
2024-02-17,52185.3,52192.0,50581.2,51700.0,2108.88563124
2024-02-18,51700.1,52392.1,51231.1,52156.3,1645.27261209
2024-02-19,52157.1,52475.6,51704.8,51771.1,1628.6291871
2024-02-20,51771.2,52991.8,50663.7,52270.1,4612.93475308
2024-02-21,52270.1,52359.9,50636.4,51866.9,2178.54135636
2024-02-22,51866.9,52035.0,50890.2,51300.1,1926.74006003
2024-02-23,51300.1,51472.4,50456.0,50739.4,1510.21978084
2024-02-24,50739.4,51650.0,50589.7,51554.5,942.00205046
2024-02-25,51554.5,51936.7,51300.0,51733.8,1220.61894467
2024-02-26,51733.8,54920.0,50950.0,54525.4,5241.13945742
2024-02-27,54525.4,57572.6,54478.8,57072.6,5285.87451429
2024-02-28,57066.2,64015.8,56000.4,62487.8,10911.28773542
2024-02-29,62489.8,63583.5,60108.8,61180.9,6805.48164512
2024-03-01,61180.9,63150.0,60800.1,62434.3,3522.12836667
2024-03-02,62434.3,62500.0,61663.3,62033.7,2212.55763597
2024-03-03,62028.6,63255.0,61400.0,63178.2,1592.02456275
2024-03-04,63178.3,68521.0,62262.0,68323.1,6106.3085254
2024-03-05,68338.6,69218.0,59150.0,63802.3,10647.21710186
2024-03-06,63805.2,67635.3,62876.6,66098.9,4896.523842
2024-03-07,66098.9,68050.0,65668.0,66936.5,3147.25047656
2024-03-08,66936.7,70000.0,65200.0,68333.0,4438.29990823
2024-03-09,68333.0,68657.4,68047.8,68459.1,964.99996567
2024-03-10,68459.1,69981.0,68254.9,69040.1,2360.95657907
2024-03-11,69040.1,72866.4,67187.3,72100.0,5547.01813187
2024-03-12,72100.1,73000.0,68660.2,71484.7,3980.18577146
2024-03-13,71480.8,73666.5,71336.1,73082.4,2818.46739181
2024-03-14,73089.7,73734.0,68554.9,71371.2,4983.78363201
2024-03-15,71371.3,72500.0,65600.0,69488.8,5903.81785283
2024-03-16,69488.9,69999.0,64802.6,65249.6,2550.190718
2024-03-17,65249.6,68815.6,64555.0,68355.6,2581.90048305
2024-03-18,68355.6,68898.3,66569.4,67600.0,2892.32240992
2024-03-19,67600.0,68075.0,61537.5,61908.4,6851.4328518
2024-03-20,61905.3,68137.3,60778.2,67866.0,6500.53270463
2024-03-21,67866.1,68238.0,64564.4,65499.9,2710.17809746
2024-03-22,65500.0,66614.8,62204.1,63810.1,2845.9453118
2024-03-23,63810.0,65970.0,63050.4,64034.5,1933.65360997
2024-03-24,64034.4,67614.8,63825.0,67193.9,1806.6128305
2024-03-25,67199.1,71217.1,66438.4,69950.0,4434.31051831
2024-03-26,69950.1,71557.7,69116.8,70000.1,2600.32974153
2024-03-27,70000.1,71746.9,68366.5,69437.3,3899.00360403
2024-03-28,69437.2,71546.3,68800.0,70742.2,3156.06986933
2024-03-29,70742.2,70911.4,69128.7,69917.1,1885.11342092
2024-03-30,69917.0,70354.4,69607.6,69652.0,669.4307169
2024-03-31,69652.0,71323.9,69600.0,71306.8,1097.39096998
2024-04-01,71306.7,71306.8,68101.0,69681.1,2039.09077986
2024-04-02,69681.1,69699.9,64572.7,65457.6,3892.19127401
2024-04-03,65457.6,66902.0,64541.2,65991.5,1507.14098717
2024-04-04,65991.4,69354.7,65116.1,68527.4,2782.22826481
2024-04-05,68527.4,68755.0,66004.5,67856.5,3264.19092426
2024-04-06,67856.5,69693.1,67513.7,68908.6,1622.37758547
2024-04-07,68908.6,70300.0,68888.0,69386.1,1592.35234659
2024-04-08,69386.0,72731.5,69114.5,71650.0,3524.06053669
2024-04-09,71650.1,71738.0,68263.2,69159.9,3982.98709625
2024-04-10,69159.9,71100.1,67500.0,70612.2,2906.12976057
2024-04-11,70612.3,71250.9,69600.1,70046.4,1971.1214094
2024-04-12,70046.4,71200.0,65118.0,67205.2,5854.23308811
2024-04-13,67199.8,67946.1,60495.0,64042.4,5688.40092704
2024-04-14,64018.6,65835.1,62665.7,65700.0,2418.68585252
2024-04-15,65700.0,66898.7,62355.9,63408.4,3187.66710088
2024-04-16,63441.8,64341.9,61551.0,63832.6,3089.16803046
2024-04-17,63832.6,64444.0,59700.0,61284.4,3856.04073894
2024-04-18,61284.4,64142.7,60857.6,63509.1,2723.02362572
2024-04-19,63499.5,65499.9,59666.0,63849.1,4458.81980276
2024-04-20,63846.0,65424.1,63164.0,64993.7,2049.04182914
2024-04-21,64993.8,65715.3,64281.0,64953.6,1341.96718412
2024-04-22,64953.0,67200.0,64543.1,66831.4,2626.8865329
2024-04-23,66831.4,67190.0,65853.8,66419.8,1878.08289759
2024-04-24,66419.8,67000.0,63583.4,64291.3,2418.73244785
2024-04-25,64291.3,65300.0,62743.5,64489.1,2429.37373644
2024-04-26,64489.1,64760.8,63338.4,63750.8,1618.43949102
2024-04-27,63750.8,63893.0,62396.6,63425.0,1349.33386371
2024-04-28,63425.1,64301.0,62785.8,63114.9,767.9538549
2024-04-29,63114.1,64125.0,61774.6,63822.1,1659.82104486
2024-04-30,63822.1,64738.3,59110.0,60610.0,4103.94734501
2024-05-01,60610.0,60775.0,56378.0,58272.2,5815.31538446
2024-05-02,58272.3,59602.1,56929.9,59124.1,2549.0291634
2024-05-03,59113.2,63284.0,58848.7,62925.8,3761.9953227
2024-05-04,62925.8,64500.0,62550.4,63895.3,2487.05794265
2024-05-05,63898.0,64646.7,62937.0,64067.5,1244.95349901
2024-05-06,64067.5,65500.0,62720.2,63161.7,2920.39142681
2024-05-07,63161.7,64332.9,62305.0,62325.0,2316.13898234
2024-05-08,62325.0,62966.2,60888.9,61172.1,1624.82227794
2024-05-09,61172.1,63418.5,60650.7,63051.9,1439.28575126
2024-05-10,63052.0,63521.1,60220.2,60794.6,2069.44661807
2024-05-11,60790.8,61437.2,60484.0,60805.0,792.96458373
2024-05-12,60805.0,61800.0,60638.9,61444.6,668.22060849
2024-05-13,61444.6,63400.0,60773.2,62910.0,1728.04946494
2024-05-14,62910.0,63075.0,61000.0,61568.6,1843.73972575
2024-05-15,61568.6,66450.0,61325.4,66233.0,4260.46874397
2024-05-16,66233.1,66700.0,64557.0,65228.4,2547.4399975
2024-05-17,65228.4,67443.0,65121.1,67043.5,2179.14176715
2024-05-18,67043.6,67362.9,66620.4,66920.0,565.40186442
2024-05-19,66920.1,67984.0,65922.0,66262.4,1096.64003357
2024-05-20,66262.5,71464.9,66111.0,71408.1,3168.46551312
2024-05-21,71399.0,71896.4,69202.0,70145.1,2366.52579535
2024-05-22,70145.1,70594.2,68725.2,69144.0,2667.19208346
2024-05-23,69144.1,70500.0,66250.0,67940.8,3538.19855776
2024-05-24,67947.0,69285.3,66652.4,68539.1,1803.19203512
2024-05-25,68541.0,69608.3,68540.6,69278.7,627.9022252
2024-05-26,69278.7,69461.2,67971.1,68476.4,481.57199102
2024-05-27,68474.4,70600.0,68266.6,69377.8,1340.86348323
2024-05-28,69377.8,69509.6,67243.1,68324.9,1727.62002411
2024-05-29,68325.0,68843.3,67100.0,67575.4,1916.8414627
2024-05-30,67575.4,69550.0,67099.9,68365.0,2098.19011204
2024-05-31,68365.0,69000.0,66652.4,67498.1,1214.31751664
2024-06-01,67498.1,67817.9,67383.3,67717.2,262.42915492
2024-06-02,67717.2,68379.9,67283.0,67729.1,686.52833716
2024-06-03,67729.2,70253.4,67636.9,68800.0,1647.26346475
2024-06-04,68800.0,71050.0,68600.1,70558.6,2378.57312613
2024-06-05,70558.7,71709.0,70378.9,71103.6,2163.80748451
2024-06-06,71116.3,71596.5,70100.0,70752.1,1460.01352187
2024-06-07,70752.1,71900.0,68409.0,69317.0,2531.8726325
2024-06-08,69317.1,69511.2,69138.0,69291.5,601.46220651
2024-06-09,69291.5,69809.8,69155.3,69649.9,421.24841694
